ID,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,Product Group,Sub Classification,Vendor,Brand,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Project Code_0,Project Code_2,PQ #_0,PO / SO #_0,PO / SO #_1,ASN/DN #_0,ASN/DN #_1,PQ First Sent to Client Date_str,PO Sent to Vendor Date_str,Freight Cost (USD)_str,abacavir,amodiaquine,artemether,artesunate,atazanavir,chloroquine,darunavir,didanosine,efavirenz,emtricitabine,etravirine,indinavir,lamivudine,lopinavir,lumefantrine,mefloquine,nelfinavir,nevirapine,primaquine,pyrimethamine,quinine,raltegravir,ritonavir,saquinavir,stavudine,sulfadoxine,tenofovir,zidovudine,Unit Price,Insurance Ratio,POCycle,IsDelay
1077,33,2,0,3,0,2,5,58,15,7,240,346,11,1,,,15,0,1,1,41462,0,4361,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0019591794976725153,,0
1078,33,2,0,3,4,2,5,58,15,0,30,5300,11,1,,,15,0,1,1,41460,0,4502,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0019601009494051194,,0
1079,33,2,0,3,0,2,5,58,15,7,240,342,11,1,,,15,0,1,1,41464,0,4634,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0019613931584122547,,0
1080,33,2,0,3,4,2,1,58,46,0,60,2700,17,1,,,15,0,1,1,41480,0,5055,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.07,0.0019596812001875293,,0
1084,33,2,0,3,0,2,1,58,0,10,120,3735,7,1,,,15,0,1,1,41581,0,4196,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.3,0.0019600358074878727,,0
1085,33,2,0,3,0,2,1,58,32,10,60,6000,32,1,,,15,0,1,1,41589,0,4358,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.22,0.001959945436507937,,0
1086,33,2,0,3,0,2,1,58,15,0,60,11672,11,1,,,15,0,1,1,41584,0,4385,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.05,0.0019599611606122913,,0
1095,4,2,0,5,0,3,2,49,28,15,100,20,74,1,48.0,1172.11,33,0,1,1,41870,0,4896,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,3.5,0.00196,,0
1109,9,2,0,6,0,2,1,3,0,10,120,10240,7,1,2523.0,14806.48,4,0,1,1,42210,0,4086,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.34,0.0019599918263381996,,0
1110,9,2,0,6,0,2,1,3,27,0,336,400,3,1,175.0,7642.97,4,0,1,1,42230,0,4423,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.11,0.001959723670490094,,0
1111,33,2,0,3,4,2,5,58,24,7,300,30,3,1,,,15,0,1,1,47390,0,4402,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.12,0.0019629629629629632,,0
1114,33,2,0,3,4,2,1,58,38,12,30,80,10,1,,,15,0,1,1,47430,0,4244,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.17,0.0019602272727272728,,0
1115,33,2,0,3,4,2,1,58,15,10,60,1000,11,1,,3134.85,15,0,1,1,47500,0,4332,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.33,0.0019600404653515426,,0
1122,16,2,0,5,0,3,2,49,28,15,100,60,74,1,144.0,3128.19,6,0,1,1,42720,0,4787,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,3.5,0.00196,,0
1134,18,2,0,5,0,3,2,50,11,15,100,7500,44,1,2215.0,16835.31,2,0,1,1,42980,0,4343,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,0.00196,,0
1140,28,2,0,5,0,3,2,50,11,15,100,6395,44,1,1915.0,24514.33,29,0,1,1,43330,0,4437,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,0.0019600078186082876,,0
1156,30,2,0,1,0,2,1,28,15,10,30,55356,40,1,4482.0,37404.74,7,0,1,1,43890,0,4503,2,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.00195998870349171,,0
1162,9,2,0,5,0,3,2,15,16,15,40,1000,14,1,1101.0,8074.03,4,0,1,1,44130,0,4791,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,2.75,0.00196,,0
1179,40,2,0,6,0,2,1,3,27,0,336,8,1,1,48.0,3366.04,8,0,1,1,44990,0,4302,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.23,0.001955161626694473,,0
1183,40,2,0,5,0,2,1,13,15,12,60,3500,11,1,1804.0,6341.88,8,0,1,1,45080,0,4420,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0.19,0.0019600256245996153,,0
1196,4,2,0,5,0,3,2,49,28,15,100,5,74,1,12.0,684.42,2,0,1,1,46071,0,4324,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,3.5,0.00196,,1
1198,27,2,0,5,0,3,2,50,6,15,25,67,22,1,48.0,401.97,17,0,1,1,46120,0,4659,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,3.0,0.001960199004975124,,0
1213,40,2,0,1,0,2,5,18,40,1,60,400,17,1,148.0,14.36,8,0,1,1,46550,0,4488,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.0019607142857142857,,0
1215,27,2,0,5,0,3,2,69,39,15,20,220,86,1,79.0,1736.18,17,0,1,1,46820,0,4311,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.6,0.0019602272727272728,,0
1221,33,2,0,3,4,2,1,58,27,0,84,50,3,1,,,15,0,1,1,46970,0,4821,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.12,0.0019591836734693877,,0
1222,33,2,0,3,4,2,1,58,15,10,60,5000,11,1,,,15,0,1,1,47051,0,4838,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.001960048426150121,,0
1223,33,2,0,3,4,2,5,58,13,7,240,460,36,1,,,15,0,1,1,47051,0,4836,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.0019589880910436193,,0
1245,9,2,0,5,0,3,2,15,16,15,40,147,14,1,165.0,1816.57,0,0,1,1,1,0,5,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.88,,,0
1246,9,2,0,5,0,3,2,49,28,15,100,6,74,1,15.0,1039.5,4,0,1,1,5,0,7,2,0,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,4.0,,,0
1251,40,2,0,1,0,2,5,18,40,1,60,2800,17,1,555.0,3292.15,8,0,1,1,12,0,91,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,,,0
1262,16,2,0,5,0,3,2,49,28,15,100,15,74,1,36.0,1195.29,6,0,1,1,74,0,46,2,0,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,4.0,,,0
1279,42,2,0,1,0,2,1,34,24,0,180,260,4,1,135.0,,13,0,1,1,135,0,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.24,,,0
1281,28,2,0,5,0,2,1,13,15,10,60,894,11,1,479.0,4861.14,12,0,1,1,156,0,93,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,,,0
1282,40,2,0,5,0,2,1,22,15,12,60,25100,24,1,2575.0,18772.94,8,0,1,1,169,0,272,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.18,,,0
1283,40,2,0,5,0,2,1,63,15,0,60,95500,85,1,9170.0,42453.21,8,0,1,1,170,0,273,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.03,,,0
1285,15,2,0,5,0,3,2,69,39,15,20,900,86,1,316.0,4989.87,2,0,1,1,177,0,136,2,0,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,2.0,,,0
1295,26,2,0,1,0,2,1,3,0,10,120,80,0,1,25.0,,11,0,1,1,211,0,229,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.34,,,0
1298,40,2,0,5,0,2,1,22,15,12,60,70000,24,1,6813.0,31858.09,8,0,1,1,262,0,386,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0.12,,,0
1299,30,2,0,5,0,2,1,22,15,10,30,71577,24,0,7416.0,64179.42,7,0,1,1,268,0,242,2,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,,,0
1300,30,2,0,5,0,2,1,22,15,10,60,5605,26,0,7416.0,64179.42,7,0,1,1,268,0,242,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,,,0
1303,11,2,0,6,0,3,2,0,11,15,100,200,5,1,,,16,0,1,1,284,0,168,2,2,1,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,,,0
1306,40,2,0,5,0,2,1,22,15,12,60,25000,24,1,2348.0,21439.59,8,0,1,1,314,0,624,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0.12,0.0016,,0
1307,28,2,0,5,0,3,2,15,16,15,40,375,14,1,402.0,4445.75,2,0,1,1,343,0,259,2,0,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.9,,,1
1309,11,2,0,5,0,3,2,0,11,15,100,4650,5,1,1707.0,24859.45,16,0,1,1,360,0,201,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,,,0
1337,9,2,0,1,0,2,5,18,40,1,60,1577,17,1,306.0,,4,0,1,1,610,0,813,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.0015999733004038313,,0
1347,28,2,0,5,0,3,2,0,11,15,100,3500,5,1,1194.0,5858.57,2,0,1,1,695,0,622,2,0,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,0.0016,,0
1350,9,2,0,1,0,2,5,18,40,1,60,4270,17,0,,,4,0,1,1,698,0,727,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.0015999013928263283,,0
1356,40,2,0,5,0,2,5,13,15,8,240,1000,11,1,960.0,13762.41,8,0,1,1,749,0,744,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.0015989583333333333,,0
1357,40,2,0,5,0,2,5,13,15,7,240,1000,11,0,960.0,13762.41,8,0,1,1,749,0,744,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0.0015999999999999999,,0
1358,40,2,0,5,0,2,5,13,15,7,240,1000,11,0,941.0,4193.49,8,0,1,1,753,0,781,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0.0015999999999999999,,0
1359,40,2,0,5,0,2,1,13,15,12,60,3000,11,1,332.0,4454.62,8,0,1,1,753,0,782,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0.22,0.0015999999999999999,,0
1360,40,2,0,5,0,2,1,13,15,10,30,22500,11,1,1955.0,16095.39,8,0,1,1,754,0,926,2,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.0016,,0
1361,40,2,0,6,0,2,1,3,0,10,120,500,7,1,117.0,1767.38,8,0,1,1,757,0,631,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.68,0.001599951332278866,,0
1383,37,2,0,5,0,3,2,62,2,15,25,10000,84,1,3336.0,25165.3,9,0,1,1,10240,0,649,2,0,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,0.0016,,0
1502,30,2,0,5,0,2,1,11,44,10,30,1609,10,1,157.0,7922.24,7,0,1,1,13900,0,990,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.57,0.001599824516506416,,0
1512,33,2,0,3,2,2,5,38,24,7,300,30,3,0,,,15,0,1,1,14050,0,1251,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.16,0.0016024312750379886,,0
1513,33,2,0,3,2,2,1,38,41,4,30,100,17,0,,,15,0,1,1,14050,0,1251,2,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.0015999999999999999,,0
1519,40,2,0,6,0,2,1,3,27,0,336,100,3,1,337.0,2535.4,8,0,1,1,14170,0,1439,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.55,0.0015998472699503626,,0
1527,28,2,0,5,0,3,2,21,35,15,20,10000,22,1,3336.0,28002.75,2,0,1,1,14640,0,1167,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.35,0.0016,,0
1529,30,2,0,1,0,2,1,46,15,10,60,1099,66,1,113.0,1511.25,7,0,1,1,14750,0,1194,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.0016001323517247084,,0
1530,40,2,0,5,0,2,1,13,15,0,60,1200,11,1,125.0,2429.85,8,0,1,1,14760,0,1230,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.03,0.0015999999999999999,,0
1531,17,2,0,3,0,3,2,49,28,15,100,50,74,1,,,0,0,1,1,14770,0,1061,2,2,0,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,3.5,0.0016,,0
1549,28,2,0,5,0,3,2,50,11,15,100,650,44,1,148.0,2577.27,20,0,1,1,15550,0,1197,2,0,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,0.0016000076932693509,,0
1587,33,2,0,3,2,2,1,38,46,0,60,100,17,0,,,15,0,1,1,16600,0,1520,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.1,0.001605584642233857,,0
1593,4,2,0,5,0,3,2,69,39,15,20,450,86,1,154.0,2496.62,2,0,1,1,16730,0,1721,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.6,0.0015999999999999999,,0
1594,28,2,0,5,0,3,2,21,35,15,20,10270,22,1,2907.0,18864.37,2,0,1,1,16890,0,2014,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.35,0.001599985574669119,,0
1618,26,2,0,5,0,3,2,69,39,15,20,9000,86,1,9000.0,55746.59,11,0,1,1,17800,0,1368,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.6,0.0016,,0
1628,41,2,0,5,0,3,2,69,39,15,20,6040,86,1,2052.0,24689.0,10,0,1,1,18030,0,1619,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.6,0.0016000103476821192,,0
1634,41,2,0,5,0,3,3,50,15,16,100,4300,44,1,284.0,,10,0,1,1,18240,0,1789,2,2,0,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.0,0.0016279069767441861,,0
1637,9,2,0,5,0,3,2,21,35,15,20,289,22,1,79.0,1104.69,4,0,1,1,18320,0,3465,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.35,0.0019595027553505062,,0
1638,26,2,0,5,0,3,2,50,11,15,100,3000,44,1,682.0,5298.9,11,0,1,1,18340,0,1746,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.72,0.001599990739454554,,0
1643,9,2,0,5,0,3,3,50,15,16,100,70,44,1,,,4,0,1,1,18420,0,1469,2,2,1,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.0,0.0,,0
1644,9,2,0,5,0,3,2,50,11,15,100,1116,44,1,255.0,5175.72,4,0,1,1,18450,0,1934,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.7,0.0015999743983614952,,0
1645,9,2,0,5,0,3,2,50,11,15,100,1116,44,1,256.0,7118.12,4,0,1,1,18470,0,2887,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.7,0.0019600614439324116,,0
1646,15,2,0,5,0,3,2,69,39,15,20,832,86,1,832.0,3740.04,2,0,1,1,18490,0,1612,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.6,0.001600060096153846,,0
1647,15,2,0,5,0,3,2,50,11,15,100,213,44,1,49.0,959.46,2,0,1,1,18500,0,2100,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.72,0.001599726618264013,,0
1648,4,2,0,5,0,3,2,49,28,15,100,10,74,1,39.0,604.0,2,0,1,1,18550,0,1448,2,0,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,3.5,0.0015999999999999999,,0
1660,42,2,0,5,0,3,3,50,15,16,100,1634,44,1,,,13,0,1,1,18870,0,2435,2,2,1,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.0,0.0018359853121175031,,0
1673,33,2,0,3,4,2,1,58,24,0,180,400,3,0,,,15,0,1,1,19800,0,1665,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.22,0.0016002538071065988,,0
1674,33,2,0,3,4,2,5,58,27,7,90,6,1,0,,,15,0,1,1,19800,0,1665,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.09,0.001692047377326565,,0
1675,33,2,0,3,4,2,1,58,44,10,30,500,10,0,,,15,0,1,1,19800,0,1665,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.73,0.0016,,0
1691,40,2,0,5,0,2,1,13,15,10,60,10080,11,1,507.0,4159.45,8,0,1,1,20180,0,1860,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0015999589490968801,,0
1693,40,2,0,5,0,2,1,46,15,10,30,6720,66,1,522.0,3796.05,8,0,1,1,20340,0,1754,2,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.001599961630993861,,0
1719,9,2,0,5,0,3,3,50,15,16,100,250,44,1,17.0,,4,0,1,1,21270,0,1668,2,2,0,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.0,0.0,,0
1722,33,2,0,3,2,2,1,58,15,10,30,300,24,0,,,15,0,1,1,21460,0,1667,2,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.001599479843953186,,0
1723,33,2,0,3,2,2,1,58,32,10,60,300,32,1,,,15,0,1,1,21460,0,2291,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.23,0.0016004813477737666,,0
1724,33,2,0,3,2,2,1,58,41,4,30,100,17,0,,,15,0,1,1,21460,0,1667,2,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.0016008653326122228,,0
1730,28,2,0,5,0,3,3,50,15,16,100,1130,44,1,,,2,0,1,1,21580,0,1797,2,0,1,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.0,0.0017699115044247787,,0
1797,40,2,0,1,0,2,5,18,40,1,60,400,17,1,81.0,3013.09,8,0,1,1,23370,0,2523,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.0016,,0
1798,40,2,0,5,0,2,1,63,15,0,60,10780,85,1,502.0,7575.6,8,0,1,1,23470,0,2244,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.02,0.0016000255901733734,,0
1801,33,2,0,3,4,2,1,58,24,0,180,670,3,0,,,15,0,1,1,23500,0,2293,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.21,0.001599867652814597,,0
1802,33,2,0,3,4,2,1,58,13,10,60,2000,34,1,,,15,0,1,1,23500,0,2296,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.0016003616636528029,,0
1803,33,2,0,3,4,2,1,58,32,10,60,1000,32,1,,,15,0,1,1,23500,0,2300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.28,0.0016001202645820804,,0
1804,33,2,0,3,4,2,5,58,43,8,240,30,13,0,,,15,0,1,1,23500,0,2293,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.06,0.001605872906629961,,0
1820,16,2,0,5,0,3,2,50,11,15,100,1123,44,1,257.0,2851.72,6,0,1,1,23980,0,2640,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.7,0.00196005597252258,,0
1861,30,2,0,5,0,3,2,69,4,15,100,340,86,1,234.0,5446.06,7,0,1,1,25090,0,2256,2,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.39,0.0016000846381718156,,0
1888,30,2,0,1,0,2,1,13,15,12,60,47879,11,1,5311.0,30408.04,7,0,1,1,25520,0,2079,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0.2,0.0015999998313663238,,0
1889,30,2,0,1,0,2,1,13,15,12,60,61021,11,1,6768.0,38120.96,7,0,1,1,25520,0,2080,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0.2,0.0015999951704916378,,0
1905,40,2,0,5,0,2,1,13,15,12,60,4300,11,0,2719.0,18614.72,8,0,1,1,26180,0,2274,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.14,0.0016000864327580153,,0
1919,40,2,0,5,0,2,1,13,15,0,60,18030,11,1,1114.0,5822.44,8,0,1,1,26190,0,2562,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.02,0.0016000153001702144,,0
1926,33,2,0,3,4,2,1,58,32,10,60,50,32,1,,,15,0,1,1,26820,0,2487,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.22,0.00159758854559156,,1
1927,33,2,0,3,4,2,5,58,36,0,30,250,62,0,,,15,0,1,1,26820,0,2488,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0015944055944055943,,0
1928,33,2,0,3,4,2,1,58,41,4,30,60,17,0,,,15,0,1,1,26820,0,2488,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.0015964240102171135,,0
1929,33,2,0,3,4,2,5,58,40,9,200,12,17,0,,,15,0,1,1,26820,0,2488,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.001594896331738437,,0
