Order_ID,Agent_Age,Store_Latitude,Store_Longitude,Order_Date,Order_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Drop_Distance,Wait_Time,Dissatisfied
rabu202619192,1,26.482419,80.320939,19034.0,670.0,0,0,2,0,25.0,5,2.9809448604624884,2,0
aeuj226729421,10,22.310237,73.158921,19087.0,830.0,4,0,1,0,90.0,11,6.049870868802052,0,0
rbiv368919286,3,22.307898,73.167788,19087.0,1120.0,3,3,2,0,105.0,8,9.074580779980996,0,0
kxfb230420855,16,27.160832,78.011608,19041.0,1275.0,0,1,1,0,53.0,5,10.405169702130612,2,0
hwmm104541576,13,10.027014,76.308053,19035.0,1305.0,2,1,1,0,210.0,8,17.129275527672867,1,1
qnwk753395424,9,30.890184,75.829615,19037.0,1280.0,4,1,1,0,100.0,15,16.10037667090034,2,0
vvqg343205052,11,11.003681,76.975525,19053.0,1365.0,1,2,2,0,145.0,6,20.21236367487059,1,0
iuxj806937978,3,12.986047,80.218114,19086.0,1210.0,3,1,2,3,75.0,4,17.042634005428827,1,0
yyny933118563,17,11.006686,76.951736,19060.0,1100.0,1,3,1,0,150.0,6,7.774458242271917,2,0
bwhs416644198,4,21.15276,72.778059,19063.0,1240.0,5,1,1,0,28.0,5,19.731429221614068,0,0
rfxd157515921,3,22.753839,75.897429,19083.0,600.0,3,2,1,1,19.0,5,3.0206490444019702,0,0
pgjt711137922,10,19.876106,75.340775,19041.0,1350.0,2,2,1,0,75.0,7,19.807161975395392,1,0
fxir538138707,15,13.005801,80.250744,19074.0,1310.0,2,1,1,3,250.0,13,17.04198395713032,2,0
kezq280741564,19,12.933298,77.614293,19056.0,710.0,3,0,1,0,205.0,8,1.549636500901817,0,1
dqha770938362,16,,,19078.0,1045.0,1,3,1,0,185.0,10,,1,0
biau131098726,19,,,19070.0,1315.0,0,1,2,0,140.0,6,,2,0
zkun393659280,13,30.328174,78.049117,19039.0,1120.0,0,3,2,0,175.0,3,10.271454968582486,2,1
lxwa140818117,1,12.978453,77.643685,19053.0,1225.0,5,1,1,0,135.0,6,10.845889966900735,1,0
uyid942578627,6,13.058616,80.264151,19053.0,1305.0,1,1,1,0,215.0,12,12.393263757604263,0,0
scqu849553683,10,26.911927,75.797282,19087.0,1340.0,1,2,2,1,60.0,1,8.927480425054231,1,0
mctx146223837,13,-27.165108,78.015053,19036.0,1255.0,2,1,2,0,155.0,2,6018.501935110026,2,0
cyko979976221,20,,,19037.0,1295.0,0,1,1,0,195.0,2,,0,1
uesw387337499,12,22.307898,73.167788,19071.0,1275.0,3,1,1,3,235.0,1,16.635381027246595,0,1
wowz415217997,18,21.170096,72.789122,19062.0,1410.0,1,2,1,3,130.0,0,7.589543265875354,0,0
uxsb403561931,17,30.905562,75.832841,19041.0,1035.0,0,3,3,0,155.0,0,13.172727967926338,2,0
cyye995820696,18,26.849596,75.800512,19086.0,1245.0,2,1,1,0,210.0,3,20.8325750761678,1,1
jbts229431770,19,11.003681,76.975525,19060.0,810.0,0,0,2,0,125.0,15,6.219648077690683,1,0
iqbd216667101,18,27.163303,78.057044,19041.0,1320.0,2,1,1,0,195.0,3,11.891277192207589,1,1
bszz787750715,2,21.157729,72.768726,19071.0,1400.0,1,2,2,1,105.0,13,13.66085535805377,1,0
eynm000731182,16,26.902328,75.794257,19077.0,1115.0,1,3,3,0,90.0,15,4.464163123690179,0,0
cdmn013747827,3,26.90519,75.810753,19080.0,1240.0,2,1,2,3,110.0,4,13.390793718689235,2,0
fxuz549696901,9,17.428294,78.404423,19052.0,505.0,1,2,1,0,115.0,6,3.068202713082747,2,0
jtpt648811611,20,12.316967,76.603067,19069.0,1065.0,3,3,1,0,240.0,7,20.166286848244525,1,1
oxji736034406,10,12.975377,77.696664,19082.0,1345.0,5,2,2,3,65.0,6,12.39525675915564,2,0
rihr033620085,20,13.026286,80.275235,19081.0,690.0,2,0,1,0,160.0,10,3.0986894561589557,1,0
gczg917526696,6,12.323978,76.627961,19057.0,1305.0,2,1,3,3,80.0,8,20.166027529984316,0,0
svpx912240732,15,11.025083,77.015393,19056.0,1045.0,0,3,3,3,95.0,6,4.664610877378366,0,0
asgd164341326,3,12.933284,77.615428,19077.0,580.0,4,2,1,0,90.0,4,3.099243404030044,0,0
xqcr834027606,8,26.492106,80.327797,19039.0,1255.0,5,1,1,0,135.0,14,10.431932813898786,1,0
dmrl564554163,9,19.003517,72.82765,19063.0,1030.0,4,3,1,3,125.0,2,10.692860419649532,1,0
efrs776811164,13,10.994136,76.963303,19052.0,1105.0,3,3,2,0,155.0,12,4.664846958990213,2,0
ljep947754095,8,17.440827,78.393391,19067.0,1075.0,4,3,1,0,100.0,11,10.73767592244511,0,0
ljfy543933323,16,19.12663,72.829976,19080.0,1195.0,5,1,1,0,190.0,15,12.216036309455992,2,1
fshk983313794,3,12.297954,76.665169,19056.0,1380.0,5,2,1,0,95.0,13,4.654346370086994,0,0
wypw496102732,16,,,19040.0,1275.0,4,1,3,0,85.0,14,,1,0
ayns342721271,11,22.308096,73.167753,19064.0,640.0,0,2,1,3,120.0,3,1.5125517325857614,2,0
thym058259757,20,12.323194,76.630583,19064.0,680.0,1,0,2,3,130.0,11,3.102782976271217,0,0
lgzn457957462,14,17.450851,78.379347,19085.0,1080.0,2,3,1,0,140.0,12,9.203603646445394,1,0
qezt047211927,1,18.543626,73.905101,19074.0,1030.0,2,3,2,3,80.0,10,12.235732851647132,0,0
gzdo509306528,1,,,19052.0,1105.0,1,3,1,3,85.0,10,,1,0
ersz046238543,15,12.304569,76.643622,19064.0,1390.0,5,2,1,3,120.0,4,9.308325333644872,0,1
tgpw108094548,3,12.299524,76.64262,19080.0,1035.0,5,3,1,0,120.0,2,10.859713679362844,2,0
inqt227293158,18,26.849596,75.800512,19066.0,715.0,3,0,2,0,170.0,2,2.9767694453812323,1,1
mwyi621708115,1,19.003517,72.82765,19060.0,570.0,0,2,1,3,80.0,13,1.5276791467900743,2,0
hzpx007931304,14,21.160522,72.771477,19087.0,1360.0,5,2,1,0,130.0,4,7.5897674326727005,1,0
gbab110045112,2,22.728163,75.884212,19084.0,1030.0,1,3,1,0,125.0,6,19.632314732102273,0,0
hvpj165495397,14,22.31279,73.170283,19061.0,1030.0,1,3,1,0,245.0,2,10.586671192789037,2,0
ceed295586354,5,12.98041,77.640489,19074.0,1110.0,5,3,3,3,24.0,5,12.395136598591078,1,0
tonn051257985,17,,,19064.0,710.0,2,0,2,0,160.0,12,,1,0
erap841821582,11,19.131141,72.813074,19058.0,1140.0,4,3,1,0,26.0,5,4.581196682217199,1,0
iavt937545530,13,17.433809,78.386744,19069.0,1435.0,2,2,2,0,120.0,7,13.80547731046219,3,0
trka856987401,9,17.428294,78.404423,19082.0,1185.0,3,1,3,0,80.0,15,19.940501916973297,0,0
lcgk008504983,2,26.766536,75.837333,19086.0,1230.0,5,1,2,0,135.0,6,19.351082464681973,1,0
zqro449286965,20,19.879631,75.323403,19040.0,670.0,1,0,1,0,125.0,13,3.047712417465363,0,0
syeh579470089,13,13.026286,80.275235,19077.0,540.0,0,2,1,0,130.0,11,3.0986894561589557,1,0
zhab316861798,1,19.091458,72.827808,19079.0,1170.0,2,1,2,3,125.0,6,9.163186792917154,0,0
qqjl805129936,17,26.849596,75.800512,19066.0,500.0,1,2,2,3,15.0,5,1.4884133108377866,0,0
weco669309017,9,12.934179,77.615797,19068.0,660.0,4,2,2,3,90.0,7,3.099238091225855,0,0
zbel647135442,13,18.520016,73.830547,19060.0,1230.0,1,1,1,0,150.0,4,7.648136370476755,0,0
emwe467794784,20,12.986047,80.218114,19084.0,1185.0,0,1,2,0,230.0,15,17.042634005428827,2,1
xznm347660092,11,21.170798,72.790489,19080.0,1345.0,5,2,1,0,24.0,5,16.69541088302565,0,0
nyfh224947388,13,18.563934,73.915367,19056.0,960.0,2,3,1,0,37.0,5,6.117941643988989,0,1
uvri048682496,4,22.760072,75.892574,19080.0,1290.0,5,1,1,0,135.0,6,13.591068802313822,0,0
bbws342212288,2,19.12663,72.829976,19056.0,925.0,5,3,2,1,135.0,2,6.108360812908673,1,0
wsoh266827723,12,22.761226,75.887522,19056.0,1045.0,5,3,3,0,160.0,9,9.061127494752238,1,1
leff787822709,18,19.178321,72.834715,19064.0,705.0,3,0,3,3,140.0,1,3.0538233786856974,2,0
talu198958493,1,21.149834,72.778666,19054.0,1215.0,2,1,1,0,145.0,8,7.590017577593426,0,0
anfx475383342,9,26.88842,75.800689,19054.0,625.0,2,2,1,0,135.0,4,1.4881912567305338,1,0
eddt314765083,3,12.297954,76.665169,19075.0,505.0,0,2,1,0,55.0,2,1.5514770796415485,0,0
pcyt916802893,1,17.458998,78.500366,19066.0,1035.0,0,3,1,3,13.0,5,9.20341113898367,0,0
ungk686699285,15,23.354422,85.3329,19063.0,1365.0,5,2,2,0,135.0,7,19.591218729842222,0,0
jgcy113446649,19,13.044694,80.26147,19064.0,755.0,5,0,2,0,125.0,11,6.19703893141132,0,0
ronf620294989,13,23.416792,85.316842,19087.0,740.0,0,0,1,0,135.0,11,6.027713334627565,0,0
hoxq128553542,15,18.520016,73.830547,19053.0,1375.0,4,2,2,0,26.0,5,16.824526128937705,1,0
pmtg425435413,14,22.722634,75.886959,19059.0,1045.0,5,3,3,0,160.0,0,13.592749450062879,0,1
qefg170628671,15,22.745536,75.893106,19072.0,635.0,5,2,1,0,125.0,0,3.020731790895242,1,0
bdlk287272047,13,,,19075.0,1305.0,3,1,1,0,160.0,8,,2,0
iqem237229463,15,12.304569,76.643622,19062.0,1190.0,4,1,1,0,145.0,3,7.757008674701061,2,0
zazf712069296,7,21.175104,72.804342,19061.0,1170.0,0,1,2,0,160.0,0,10.624868125960159,0,0
dpcr770207794,12,12.935662,77.61413,19063.0,1425.0,0,2,1,0,175.0,11,12.396203377424794,1,1
glsd963477325,20,21.17106,72.789292,19070.0,890.0,4,0,1,0,135.0,2,6.071710271577742,2,0
zhhx122382345,8,,,19038.0,490.0,4,2,1,0,75.0,15,,1,0
titu043025048,13,17.450851,78.379347,19060.0,1315.0,0,1,2,3,135.0,11,7.669768196606529,2,0
gyxe336866683,13,22.526461,88.364453,19036.0,1030.0,3,3,1,0,150.0,7,7.556893369945108,0,0
zlcm795242431,20,23.371292,85.327872,19078.0,1120.0,4,3,1,0,160.0,10,10.549588224835512,1,1
zdvi265864937,17,18.520016,73.830547,19072.0,615.0,3,2,3,0,125.0,2,1.529710385539974,0,0
wduj099075306,18,13.029198,77.570997,19066.0,1065.0,5,3,1,0,190.0,4,4.647963215024013,2,1
xhwj851689395,18,23.416792,85.316842,19077.0,1260.0,1,1,2,0,130.0,0,9.041263207807027,0,0
opbb084664115,19,18.520016,73.830547,19076.0,1230.0,3,1,1,0,155.0,4,16.824526128937705,1,1
nplz786278633,9,23.416792,85.316842,19052.0,700.0,3,0,2,0,140.0,11,3.013958870983999,2,0
vfml243571298,15,18.546258,73.904337,19061.0,1120.0,3,3,2,0,155.0,11,16.823323902378387,2,1
evto530786855,13,13.026286,80.275235,19078.0,1395.0,0,2,1,0,145.0,12,17.041308859939207,1,0
ckgu502252849,3,26.921411,75.793604,19062.0,1415.0,5,2,1,3,85.0,6,8.927154262343281,0,0
tjxh038296843,12,22.552672,88.352885,19037.0,1065.0,5,3,1,0,225.0,12,13.600349442388593,1,1
xhlz301038990,8,12.352058,76.60665,19080.0,1140.0,2,3,1,0,170.0,11,12.409793910752205,2,1
zpnu794398600,10,11.022298,76.998349,19071.0,1175.0,5,1,2,0,120.0,9,17.102527788094463,1,0
xiuy990187238,19,11.008638,76.984311,19079.0,1300.0,2,1,1,0,220.0,11,9.32924365213354,2,0
mupr233190762,16,21.149669,72.772629,19083.0,1250.0,0,1,1,0,180.0,12,7.5900214384297335,2,0
pkqs694908430,12,12.972161,77.596014,19085.0,1230.0,4,1,1,0,140.0,4,4.64847378122608,0,0
qibd572188244,11,13.049645,80.242268,19057.0,1115.0,5,3,2,0,185.0,0,13.942528825315232,0,1
rwkg752700186,5,,,19085.0,1080.0,1,3,1,3,10.0,5,,0,0
xukr152686247,14,17.430448,78.418213,19061.0,1395.0,3,2,1,3,115.0,14,13.805596388488004,2,0
pkts252955495,10,30.372202,78.077151,19041.0,1420.0,2,2,1,0,22.0,5,10.269518706782998,2,0
kjef892715538,19,19.176269,72.836721,19068.0,765.0,3,0,2,0,130.0,15,6.1075103940652875,1,0
pmpr684370621,7,23.351489,85.324253,19064.0,1215.0,2,1,1,0,170.0,3,9.043263484069747,0,0
bpyt851249485,20,,,19068.0,955.0,2,3,2,0,130.0,3,,2,0
fdjp742606171,5,,,19067.0,1390.0,1,2,1,0,21.0,5,,0,0
deff957321361,15,18.530963,73.828972,19072.0,1370.0,3,2,1,0,140.0,4,9.177365744557306,1,1
vakz912181469,7,26.766536,75.837333,19060.0,1365.0,5,2,1,0,14.0,5,8.932469105184088,1,0
lxlx275255455,16,22.722634,75.886959,19054.0,910.0,0,3,1,0,85.0,11,6.041720567260046,0,0
dowq522268038,17,12.98041,77.640489,19083.0,1110.0,2,3,1,0,185.0,4,4.648400072771237,0,1
xdao434795901,5,22.307898,73.167788,19088.0,1355.0,4,2,1,0,210.0,15,16.635381027246595,2,1
qzve473103395,14,19.091458,72.827808,19084.0,1040.0,0,3,1,0,170.0,8,16.79799879130621,1,1
sgrh968289641,7,19.874733,75.353942,19037.0,1115.0,5,3,1,0,125.0,10,16.76046196823297,2,0
jpet729617185,13,13.045479,80.23311,19055.0,1160.0,5,1,2,3,150.0,11,17.040675423590454,2,0
tbbu562785662,18,26.956431,75.776649,19071.0,1150.0,1,1,1,0,240.0,12,13.388148115267779,2,0
yhct639146328,7,10.027014,76.308053,19035.0,1435.0,3,2,2,0,90.0,7,20.24338536883607,3,0
vpzi082179640,12,11.008638,76.984311,19078.0,1390.0,3,2,2,0,140.0,10,20.212199139843758,0,0
wxqg297592780,18,13.022394,80.242439,19061.0,1065.0,3,3,1,3,130.0,7,13.943264150201642,0,0
eein393878639,7,19.065838,72.832658,19057.0,1315.0,4,1,2,3,80.0,12,16.799203683671756,2,0
qkiq165480717,18,22.75004,75.902847,19058.0,1250.0,0,1,1,0,125.0,15,4.530955587841242,0,0
hqwk443892657,3,,,19086.0,1235.0,4,1,1,0,110.0,14,,1,0
xkxm865630486,2,21.173493,72.801953,19085.0,1345.0,5,2,1,0,15.0,5,4.553818794873717,2,1
bvni933228891,3,13.029198,77.570997,19064.0,585.0,2,2,1,3,28.0,5,1.5493509707072781,1,1
befv867092423,19,13.026279,80.174568,19079.0,620.0,5,2,1,3,100.0,13,1.5493596914279444,0,0
hobf254746878,9,13.091809,80.219104,19066.0,810.0,3,0,1,0,160.0,11,6.196473600483353,2,1
lhfo186255622,10,,,19086.0,1210.0,2,1,2,3,85.0,1,,0,0
emki208355100,12,22.308096,73.167753,19079.0,735.0,0,0,1,0,190.0,11,6.049912845948324,2,0
eiug703797186,5,21.183434,72.814492,19052.0,525.0,0,2,2,0,70.0,12,3.0358329337402403,1,0
gpgw045112006,14,,,19064.0,935.0,5,3,1,0,130.0,0,,2,0
pajv540287866,7,18.533811,73.899315,19084.0,1175.0,2,1,1,0,150.0,3,13.765379678937752,0,0
pfch546197063,1,11.003681,76.975525,19066.0,1150.0,0,1,2,0,145.0,1,7.7744964674614065,2,0
watp349944722,10,21.149669,72.772629,19088.0,1370.0,5,2,2,3,12.0,5,19.73161759397837,0,0
ipvd026583007,13,12.975377,77.696664,19074.0,1125.0,5,3,1,3,245.0,14,10.845954196990009,0,1
pexn467185751,1,22.311358,73.164798,19076.0,1045.0,1,3,1,0,210.0,4,16.635194216784537,1,0
nmla539707523,7,12.986047,80.218114,19078.0,1140.0,2,3,3,3,120.0,12,10.845731334066407,2,0
dbuw981669021,19,21.175975,72.795503,19076.0,1200.0,0,1,1,0,230.0,11,16.695143788849723,1,0
dbyg819334603,15,15.496162,73.825364,19040.0,830.0,2,0,3,3,27.0,5,6.165063816991586,0,0
koew144021127,8,26.913726,75.75282,19085.0,490.0,3,2,1,0,65.0,0,2.976035478042831,0,0
qmjh777621315,10,22.569367,88.433187,19035.0,1255.0,5,1,1,0,125.0,2,10.577817770029753,2,0
pszf462397050,5,21.170798,72.790489,19086.0,1160.0,5,1,1,3,120.0,13,19.73032946503108,2,0
figc612141073,2,22.74806,75.8934,19056.0,510.0,0,2,1,0,60.0,0,1.5103782350762562,2,0
gpwj834408989,14,30.895817,75.813112,19036.0,565.0,5,2,1,0,120.0,2,1.463953129912797,2,1
pwbf401580256,16,23.357804,85.325146,19052.0,1290.0,2,1,1,0,29.0,5,9.04307025837713,1,0
vpzj106843126,16,11.010375,76.95295,19082.0,1395.0,3,2,2,0,90.0,6,12.43875210831113,0,0
rpxi920665792,10,19.120083,72.907385,19088.0,1425.0,0,2,1,0,23.0,5,10.68937793017342,1,0
vhkj347911892,2,18.563934,73.915367,19074.0,1410.0,5,2,1,0,95.0,12,12.23513612361146,0,0
ilfo183800165,10,12.906229,77.596791,19086.0,1305.0,5,1,1,3,145.0,6,17.045251004667662,0,0
blgx713939207,3,12.933298,77.614293,19071.0,1215.0,4,1,1,0,120.0,3,13.945658037651098,2,0
wlra252926669,5,27.161661,78.011544,19041.0,1245.0,0,1,2,0,200.0,15,11.891353051258337,2,1
vxra135801103,4,12.337928,76.617889,19062.0,695.0,3,0,2,0,110.0,10,1.551363898457269,2,0
fzng561300776,8,13.066762,80.251865,19064.0,675.0,5,0,2,3,60.0,15,1.549238578891355,0,0
sdij345774967,14,10.994136,76.963303,19061.0,1100.0,2,3,1,0,215.0,7,12.439082968814082,0,1
ylyn963444268,16,17.440827,78.393391,19053.0,1095.0,5,3,2,0,130.0,9,16.87262327851572,2,0
prwc675910621,2,11.003681,76.975525,19075.0,1035.0,5,3,2,0,135.0,0,4.664774212706455,2,0
sqjm123634300,20,13.064181,80.236442,19074.0,1335.0,1,2,1,0,175.0,4,13.942135995521298,1,1
bptj463968079,15,13.066762,80.251865,19077.0,1365.0,5,2,2,0,135.0,14,7.745892925201073,0,0
njei617905873,10,21.160437,72.774209,19066.0,730.0,0,0,1,3,135.0,3,6.071909216478056,2,0
nltq801700453,1,19.091458,72.827808,19070.0,525.0,1,2,2,0,85.0,13,3.054566519403073,0,0
jttm849299889,1,,,19035.0,1355.0,2,2,1,3,85.0,3,,2,0
dmps249322564,11,23.416792,85.316842,19075.0,1425.0,4,2,1,0,75.0,3,9.041263207807027,3,0
gego068198063,18,30.362686,78.06889,19035.0,1280.0,1,1,2,0,195.0,6,19.07028618201669,1,0
fptn470372741,20,22.725748,75.898497,19066.0,1210.0,3,1,1,1,125.0,2,4.531237447472418,1,0
gqbu367833799,7,17.410371,78.437225,19086.0,1045.0,4,3,1,0,90.0,12,16.8739423417276,0,0
izaj168715864,13,,,19041.0,1070.0,0,3,1,3,240.0,0,,1,0
fnep523025583,2,18.56245,73.916619,19061.0,1425.0,1,2,2,0,140.0,14,13.764305929575334,1,0
prmd574549289,16,12.972161,77.596014,19064.0,600.0,2,2,2,0,145.0,4,3.099012302522494,0,0
mrjm925736117,20,23.416792,85.316842,19062.0,1115.0,2,3,1,3,160.0,1,4.5208616651671925,2,0
bxmi331655934,20,12.906229,77.596791,19053.0,1390.0,0,2,1,0,205.0,8,20.144000349550186,0,0
mhbw191834924,8,9.979186,76.317361,19041.0,1260.0,0,1,1,0,195.0,7,10.901551880749482,1,0
zgus506380717,14,13.049645,80.242268,19058.0,1115.0,1,3,2,0,80.0,12,4.64777966281334,0,0
qebb550457670,14,17.411028,78.329645,19061.0,1275.0,1,1,1,0,240.0,4,19.941385867885913,1,0
nkwa401940966,18,12.933284,77.615428,19088.0,1040.0,0,3,1,0,200.0,7,10.846831683112223,2,0
cywj467789158,1,11.000762,76.981876,19054.0,500.0,3,2,1,3,55.0,8,3.1098897249076516,1,0
sjkg905066419,1,,,19035.0,1320.0,4,1,1,3,95.0,8,,1,0
xntp740548398,12,18.539299,73.897902,19061.0,1260.0,0,1,2,3,175.0,12,10.706538178039278,0,1
pvcu885016852,8,11.022298,76.998349,19058.0,690.0,4,0,3,0,80.0,0,3.109780228519287,1,0
xzhm898208742,18,22.310329,73.169083,19060.0,1045.0,1,3,2,3,75.0,13,7.562213708875968,2,0
uglc908112005,15,12.949934,77.699386,19056.0,1305.0,3,1,2,3,155.0,2,7.74763816269579,2,1
ggni863426619,6,11.022169,76.999594,19068.0,1360.0,1,2,1,3,55.0,15,9.329036830171704,1,0
bzru027859331,18,19.875908,75.358888,19040.0,1360.0,0,2,1,3,110.0,2,7.61903122516461,1,0
abfq998863769,4,10.006881,76.345397,19037.0,1370.0,3,2,2,1,80.0,1,10.901102276923632,2,0
wywl453950288,8,12.326356,76.619103,19056.0,900.0,1,0,1,0,120.0,10,6.20541663672186,0,0
dypb040671273,17,17.431477,78.40035,19062.0,625.0,0,2,3,3,80.0,2,3.0681777018799767,2,0
vqlk306910270,11,26.88842,75.800689,19069.0,1175.0,5,1,1,1,210.0,2,20.829460333322302,1,1
hvgr961766492,1,,,19034.0,705.0,0,0,1,0,155.0,0,,2,0
lmam222460100,9,11.003669,76.976494,19065.0,1275.0,1,1,2,0,155.0,8,10.884116941798604,2,0
ynfp918283334,17,,,19081.0,625.0,5,2,1,0,165.0,2,,1,1
ntqf654847526,1,13.022394,80.242439,19068.0,1415.0,3,2,2,0,80.0,8,7.746557479642295,0,0
wltg948769753,3,18.51421,73.838429,19088.0,1400.0,5,2,1,0,80.0,14,16.82479191121949,1,0
wfnp526037482,9,12.352058,76.60665,19076.0,1100.0,2,3,1,0,125.0,0,17.062995952155894,1,0
snnk405400637,15,21.186884,72.793616,19087.0,525.0,0,2,3,0,90.0,4,1.5179237301775086,0,0
wpqb321718229,6,22.307898,73.167788,19065.0,1105.0,5,3,2,0,130.0,15,16.635381027246595,2,0
sdoi829127570,19,19.875522,75.367127,19038.0,1280.0,2,1,2,0,170.0,1,7.619039773401199,2,0
idya109511672,15,26.892312,75.806896,19082.0,1055.0,5,3,1,0,160.0,9,11.903830116733703,0,1
ttrz409682533,5,22.310237,73.158921,19071.0,1170.0,5,1,1,0,110.0,11,16.635254743950217,0,0
nfya937262694,14,23.359033,85.325347,19063.0,1275.0,5,1,1,3,250.0,10,13.563859616323217,1,0
lmop404805897,2,22.552996,88.35231,19040.0,715.0,3,0,2,3,80.0,15,3.0226433335811875,0,0
ybxm786583586,6,22.538731,88.364878,19038.0,1060.0,3,3,1,0,115.0,10,9.067759514408273,1,0
enld417016844,4,22.311603,73.165012,19087.0,880.0,5,0,1,0,95.0,15,6.049844084741428,0,0
lmmw269814056,15,30.895204,75.822103,19040.0,1360.0,3,2,1,0,125.0,10,7.319148821157839,2,0
iwhg780258471,6,17.428294,78.404423,19082.0,1130.0,1,3,2,0,185.0,11,10.738021146085408,0,0
iwgk345795951,9,25.450329,81.834279,19035.0,1335.0,2,2,3,0,50.0,7,13.464219589295825,0,0
tsgt870627135,15,18.546947,73.900626,19078.0,1290.0,3,1,2,0,170.0,4,16.82329231639434,1,1
iceq731335361,5,26.956431,75.776649,19059.0,1410.0,3,2,2,0,70.0,4,16.362659803036674,1,0
xiqr562543389,12,13.026279,80.174568,19079.0,1225.0,0,1,1,1,130.0,15,9.295709409330447,0,0
ccvj862813862,19,19.1813,72.836191,19072.0,1210.0,2,1,2,0,150.0,9,9.16087857490925,1,0
vavf041518880,13,30.340722,78.060221,19039.0,1050.0,4,3,1,0,85.0,13,13.204881259879022,2,0
ojgk976611501,9,19.874733,75.353942,19037.0,1080.0,2,3,1,0,145.0,15,13.71350478925863,2,0
gzhs999389838,10,26.911927,75.797282,19082.0,1140.0,1,3,1,0,37.0,5,13.39044611132454,1,0
lpoo559278752,9,13.058616,80.264151,19067.0,1190.0,2,1,3,0,115.0,2,20.13807549667959,1,0
ciiu227813992,20,12.352058,76.60665,19056.0,1310.0,5,1,1,0,150.0,12,7.756334787417965,1,0
dmfn307541025,20,,,19063.0,1240.0,5,1,2,0,145.0,9,,2,0
whbe278371630,7,22.727021,75.884167,19077.0,590.0,5,2,2,0,70.0,11,3.020916215301368,1,0
ajon496915803,14,22.651847,75.881991,19075.0,1395.0,3,2,3,0,140.0,12,4.532421028606297,1,0
fjwn048296205,18,25.45235,81.841889,19034.0,1230.0,2,1,2,0,135.0,7,4.488533416820897,2,0
hibb670568838,5,10.994136,76.963303,19078.0,1400.0,2,2,1,0,80.0,2,13.993853622293804,0,0
mpxz628633412,17,19.874733,75.353942,19037.0,1175.0,2,1,1,0,215.0,3,12.189959516932417,0,0
rqqt145827294,3,22.311603,73.165012,19055.0,1065.0,1,3,1,0,220.0,2,13.611044846525985,0,0
xrou628500081,2,17.411028,78.329645,19081.0,1135.0,3,3,1,0,110.0,8,4.602448566244239,0,0
xnwm549054246,10,21.170798,72.790489,19072.0,1355.0,5,2,2,3,80.0,2,7.58952682565944,1,0
tcjj860782373,14,12.972532,77.608179,19087.0,510.0,1,2,2,0,90.0,14,3.0990100939446292,0,0
ceoa860679195,8,23.359033,85.325347,19062.0,620.0,3,2,1,0,80.0,14,3.014548256136957,0,1
ozff337964990,11,21.173493,72.801953,19088.0,1190.0,0,1,1,0,230.0,13,10.624920975781682,0,1
hdrw273058143,3,,,19088.0,1100.0,4,3,1,0,130.0,0,,1,0
jjpc681328627,1,11.003669,76.976494,19084.0,1045.0,3,3,2,3,85.0,12,10.884116941798604,0,0
wnja265203362,12,12.972161,77.596014,19063.0,1225.0,2,1,1,0,220.0,4,10.846021334892525,0,1
kkkn806065019,17,21.149669,72.772629,19079.0,1140.0,1,3,2,0,85.0,13,4.554153294969161,1,0
ahcl676711139,20,26.892312,75.806896,19065.0,1275.0,5,1,1,3,215.0,11,11.903830116733703,1,0
fnmz024487519,13,17.424114,78.347554,19082.0,1370.0,1,2,1,0,41.0,5,16.873347387885367,2,0
tsnh426803977,4,,,19067.0,1120.0,5,3,1,0,170.0,9,,1,1
jlvk970569104,11,21.170096,72.789122,19069.0,1225.0,5,1,2,0,200.0,12,12.142706560602194,1,1
nkob102431367,7,22.760072,75.892574,19056.0,500.0,5,2,2,3,80.0,10,3.0205869101906617,0,0
aitb076913492,2,21.157735,72.768778,19064.0,685.0,3,0,1,3,65.0,0,1.5180601561565734,1,0
zzht454845366,4,11.000762,76.981876,19072.0,1110.0,3,3,2,0,145.0,8,4.664796466065146,2,0
penp730595480,3,21.186884,72.793616,19054.0,670.0,2,0,1,0,120.0,3,3.0358006157563437,1,0
tqqq117400105,20,21.157729,72.768726,19081.0,1105.0,0,3,1,0,80.0,1,4.554040165844703,1,0
wrbr570700916,13,13.086438,80.220672,19075.0,1240.0,3,1,2,0,34.0,5,7.745676524101947,0,1
wzvs619072447,6,26.846156,75.8023,19076.0,1180.0,3,1,1,0,100.0,9,16.369614602872474,2,0
oini183602327,11,21.157729,72.768726,19081.0,890.0,1,0,1,0,140.0,7,6.071959917195017,2,0
elrp114539975,6,12.939496,77.625999,19080.0,1065.0,1,3,2,0,150.0,1,20.14271256617032,2,0
fvoq332072223,7,11.008638,76.984311,19088.0,1340.0,3,2,2,0,70.0,12,13.993521097863649,2,0
kemd906602818,11,11.022477,76.995667,19072.0,865.0,5,0,1,3,150.0,14,6.219456753001566,0,0
kqmi499374214,12,27.160934,78.044095,19034.0,570.0,5,2,1,0,125.0,0,2.9731931859467973,2,1
qdqs225203666,14,22.725748,75.898497,19069.0,1415.0,4,2,1,0,140.0,8,12.082438179710314,1,0
ztel491150706,1,19.131141,72.813074,19066.0,1395.0,4,2,2,0,85.0,8,9.162088233924921,0,0
sfok287655638,17,12.323225,76.630028,19071.0,1185.0,5,1,2,3,165.0,15,20.166055388214634,2,1
